product_id;product_name;category;price;sales_count;discount_percent;rating;sale_date;region;seller_id;day_of_week;month;is_weekend;revenue;price_formatted;revenue_formatted
PROD_0009;Tas Rotan;Kerajinan Tangan;47700.0;30;0;3.1;2025-10-24;Sulawesi Selatan;SELLER_009_1;4;10;0;1431000.0;Rp 47.700;Rp 1.431.000
PROD_0009;Tas Rotan;Kerajinan Tangan;46800.0;25;15;3.0;2025-10-25;Jawa Timur;SELLER_009_3;5;10;1;994500.0;Rp 46.800;Rp 994.500
PROD_0009;Tas Rotan;Kerajinan Tangan;45800.0;24;0;4.3;2025-10-26;Bali;SELLER_009_2;6;10;1;1099200.0;Rp 45.800;Rp 1.099.200
PROD_0009;Tas Rotan;Kerajinan Tangan;47100.0;27;0;2.7;2025-10-27;Sulawesi Selatan;SELLER_009_1;0;10;0;1271700.0;Rp 47.100;Rp 1.271.700
PROD_0009;Tas Rotan;Kerajinan Tangan;48900.0;12;10;3.9;2025-10-28;Jakarta;SELLER_009_3;1;10;0;528100.0;Rp 48.900;Rp 528.100
PROD_0009;Tas Rotan;Kerajinan Tangan;49200.0;23;0;4.0;2025-10-29;Jawa Timur;SELLER_009_1;2;10;0;1131600.0;Rp 49.200;Rp 1.131.600
PROD_0009;Tas Rotan;Kerajinan Tangan;49800.0;14;0;3.6;2025-10-30;Jakarta;SELLER_009_3;3;10;0;697200.0;Rp 49.800;Rp 697.200
PROD_0009;Tas Rotan;Kerajinan Tangan;47700.0;18;0;3.1;2025-10-31;Kalimantan Timur;SELLER_009_3;4;10;0;858600.0;Rp 47.700;Rp 858.600
PROD_0009;Tas Rotan;Kerajinan Tangan;46900.0;19;0;2.1;2025-11-01;Jawa Timur;SELLER_009_2;5;11;1;891100.0;Rp 46.900;Rp 891.100
PROD_0009;Tas Rotan;Kerajinan Tangan;48300.0;26;0;3.8;2025-11-02;Kalimantan Timur;SELLER_009_1;6;11;1;1255800.0;Rp 48.300;Rp 1.255.800
PROD_0009;Tas Rotan;Kerajinan Tangan;45800.0;17;0;3.4;2025-11-03;Jawa Barat;SELLER_009_3;0;11;0;778600.0;Rp 45.800;Rp 778.600
PROD_0009;Tas Rotan;Kerajinan Tangan;49300.0;24;0;2.8;2025-11-04;Jawa Barat;SELLER_009_1;1;11;0;1183200.0;Rp 49.300;Rp 1.183.200
PROD_0009;Tas Rotan;Kerajinan Tangan;47700.0;19;0;3.8;2025-11-05;Jawa Tengah;SELLER_009_2;2;11;0;906300.0;Rp 47.700;Rp 906.300
PROD_0009;Tas Rotan;Kerajinan Tangan;48500.0;20;15;2.3;2025-11-06;Bali;SELLER_009_2;3;11;0;824500.0;Rp 48.500;Rp 824.500
PROD_0009;Tas Rotan;Kerajinan Tangan;48100.0;21;0;3.6;2025-11-07;Kalimantan Timur;SELLER_009_1;4;11;0;1010100.0;Rp 48.100;Rp 1.010.100
PROD_0009;Tas Rotan;Kerajinan Tangan;48600.0;22;0;2.8;2025-11-08;Jawa Tengah;SELLER_009_3;5;11;1;1069200.0;Rp 48.600;Rp 1.069.200
PROD_0009;Tas Rotan;Kerajinan Tangan;49300.0;18;5;4.7;2025-11-09;Jawa Tengah;SELLER_009_1;6;11;1;843000.0;Rp 49.300;Rp 843.000
PROD_0009;Tas Rotan;Kerajinan Tangan;47300.0;17;0;2.6;2025-11-10;Jawa Timur;SELLER_009_1;0;11;0;804100.0;Rp 47.300;Rp 804.100
PROD_0009;Tas Rotan;Kerajinan Tangan;45200.0;12;0;3.6;2025-11-11;Jawa Timur;SELLER_009_2;1;11;0;542400.0;Rp 45.200;Rp 542.400
PROD_0009;Tas Rotan;Kerajinan Tangan;49800.0;23;0;3.8;2025-11-12;Bali;SELLER_009_3;2;11;0;1145400.0;Rp 49.800;Rp 1.145.400
PROD_0009;Tas Rotan;Kerajinan Tangan;46500.0;17;0;3.6;2025-11-13;Jawa Barat;SELLER_009_1;3;11;0;790500.0;Rp 46.500;Rp 790.500
PROD_0009;Tas Rotan;Kerajinan Tangan;48800.0;15;0;3.8;2025-11-14;Kalimantan Timur;SELLER_009_2;4;11;0;732000.0;Rp 48.800;Rp 732.000
PROD_0009;Tas Rotan;Kerajinan Tangan;49000.0;20;0;3.4;2025-11-15;Sulawesi Selatan;SELLER_009_3;5;11;1;980000.0;Rp 49.000;Rp 980.000
PROD_0009;Tas Rotan;Kerajinan Tangan;49300.0;30;0;4.2;2025-11-16;Jawa Tengah;SELLER_009_1;6;11;1;1479000.0;Rp 49.300;Rp 1.479.000
PROD_0009;Tas Rotan;Kerajinan Tangan;46300.0;16;0;4.5;2025-11-17;Jawa Barat;SELLER_009_1;0;11;0;740800.0;Rp 46.300;Rp 740.800
PROD_0009;Tas Rotan;Kerajinan Tangan;46700.0;17;5;3.5;2025-11-18;Bali;SELLER_009_1;1;11;0;754200.0;Rp 46.700;Rp 754.200
PROD_0009;Tas Rotan;Kerajinan Tangan;47700.0;23;0;3.9;2025-11-19;Sumatera Utara;SELLER_009_1;2;11;0;1097100.0;Rp 47.700;Rp 1.097.100
PROD_0009;Tas Rotan;Kerajinan Tangan;48700.0;17;0;3.2;2025-11-20;Sulawesi Selatan;SELLER_009_2;3;11;0;827900.0;Rp 48.700;Rp 827.900
PROD_0009;Tas Rotan;Kerajinan Tangan;49300.0;31;10;3.9;2025-11-21;Jawa Barat;SELLER_009_1;4;11;0;1375500.0;Rp 49.300;Rp 1.375.500
PROD_0009;Tas Rotan;Kerajinan Tangan;47000.0;18;20;2.7;2025-11-22;Sumatera Utara;SELLER_009_2;5;11;1;676800.0;Rp 47.000;Rp 676.800
PROD_0009;Tas Rotan;Kerajinan Tangan;46800.0;24;0;3.5;2025-11-23;Jakarta;SELLER_009_2;6;11;1;1123200.0;Rp 46.800;Rp 1.123.200
PROD_0009;Tas Rotan;Kerajinan Tangan;49600.0;23;0;3.1;2025-11-24;Bali;SELLER_009_2;0;11;0;1140800.0;Rp 49.600;Rp 1.140.800
PROD_0009;Tas Rotan;Kerajinan Tangan;45600.0;22;0;3.8;2025-11-25;Bali;SELLER_009_2;1;11;0;1003200.0;Rp 45.600;Rp 1.003.200
PROD_0009;Tas Rotan;Kerajinan Tangan;45200.0;16;0;3.8;2025-11-26;Jakarta;SELLER_009_2;2;11;0;723200.0;Rp 45.200;Rp 723.200
PROD_0009;Tas Rotan;Kerajinan Tangan;45800.0;23;0;3.4;2025-11-27;Jawa Tengah;SELLER_009_2;3;11;0;1053400.0;Rp 45.800;Rp 1.053.400
PROD_0009;Tas Rotan;Kerajinan Tangan;48000.0;16;0;4.1;2025-11-28;Jawa Barat;SELLER_009_1;4;11;0;768000.0;Rp 48.000;Rp 768.000
PROD_0009;Tas Rotan;Kerajinan Tangan;46800.0;20;0;3.4;2025-11-29;Sulawesi Selatan;SELLER_009_2;5;11;1;936000.0;Rp 46.800;Rp 936.000
PROD_0009;Tas Rotan;Kerajinan Tangan;45200.0;22;5;3.6;2025-11-30;Sumatera Utara;SELLER_009_1;6;11;1;944700.0;Rp 45.200;Rp 944.700
PROD_0009;Tas Rotan;Kerajinan Tangan;56700.0;20;0;2.8;2025-12-01;Jawa Barat;SELLER_009_2;0;12;0;1134000.0;Rp 56.700;Rp 1.134.000
PROD_0009;Tas Rotan;Kerajinan Tangan;55100.0;26;0;3.7;2025-12-02;Jawa Barat;SELLER_009_3;1;12;0;1432600.0;Rp 55.100;Rp 1.432.600
PROD_0009;Tas Rotan;Kerajinan Tangan;52300.0;24;0;2.9;2025-12-03;Jawa Timur;SELLER_009_3;2;12;0;1255200.0;Rp 52.300;Rp 1.255.200
PROD_0009;Tas Rotan;Kerajinan Tangan;54100.0;20;0;3.4;2025-12-04;Bali;SELLER_009_1;3;12;0;1082000.0;Rp 54.100;Rp 1.082.000
PROD_0009;Tas Rotan;Kerajinan Tangan;55800.0;26;0;4.8;2025-12-05;Sulawesi Selatan;SELLER_009_3;4;12;0;1450800.0;Rp 55.800;Rp 1.450.800
PROD_0009;Tas Rotan;Kerajinan Tangan;57100.0;29;10;3.5;2025-12-06;Sulawesi Selatan;SELLER_009_2;5;12;1;1490300.0;Rp 57.100;Rp 1.490.300
PROD_0009;Tas Rotan;Kerajinan Tangan;52500.0;24;0;3.2;2025-12-07;Jawa Barat;SELLER_009_3;6;12;1;1260000.0;Rp 52.500;Rp 1.260.000
PROD_0009;Tas Rotan;Kerajinan Tangan;52700.0;18;0;3.1;2025-12-08;Jawa Timur;SELLER_009_2;0;12;0;948600.0;Rp 52.700;Rp 948.600
PROD_0009;Tas Rotan;Kerajinan Tangan;53600.0;18;10;3.9;2025-12-09;Jawa Barat;SELLER_009_3;1;12;0;868300.0;Rp 53.600;Rp 868.300
PROD_0009;Tas Rotan;Kerajinan Tangan;55000.0;20;0;3.3;2025-12-10;Jawa Tengah;SELLER_009_1;2;12;0;1100000.0;Rp 55.000;Rp 1.100.000
PROD_0009;Tas Rotan;Kerajinan Tangan;55600.0;23;10;4.5;2025-12-11;Sulawesi Selatan;SELLER_009_3;3;12;0;1150900.0;Rp 55.600;Rp 1.150.900
PROD_0009;Tas Rotan;Kerajinan Tangan;55300.0;31;10;2.9;2025-12-12;Sumatera Utara;SELLER_009_1;4;12;0;1542900.0;Rp 55.300;Rp 1.542.900
PROD_0009;Tas Rotan;Kerajinan Tangan;55200.0;26;0;3.2;2025-12-13;Sulawesi Selatan;SELLER_009_3;5;12;1;1435200.0;Rp 55.200;Rp 1.435.200
PROD_0009;Tas Rotan;Kerajinan Tangan;52000.0;32;0;3.9;2025-12-14;Sumatera Utara;SELLER_009_3;6;12;1;1664000.0;Rp 52.000;Rp 1.664.000
PROD_0009;Tas Rotan;Kerajinan Tangan;55800.0;8;0;3.3;2025-12-15;Jawa Barat;SELLER_009_2;0;12;0;446400.0;Rp 55.800;Rp 446.400
PROD_0009;Tas Rotan;Kerajinan Tangan;55800.0;35;5;4.2;2025-12-16;Jawa Tengah;SELLER_009_1;1;12;0;1855400.0;Rp 55.800;Rp 1.855.400
PROD_0009;Tas Rotan;Kerajinan Tangan;56600.0;24;0;3.8;2025-12-17;Jawa Barat;SELLER_009_3;2;12;0;1358400.0;Rp 56.600;Rp 1.358.400
PROD_0009;Tas Rotan;Kerajinan Tangan;54400.0;21;0;3.6;2025-12-18;Kalimantan Timur;SELLER_009_1;3;12;0;1142400.0;Rp 54.400;Rp 1.142.400
PROD_0009;Tas Rotan;Kerajinan Tangan;57400.0;23;0;3.5;2025-12-19;Kalimantan Timur;SELLER_009_2;4;12;0;1320200.0;Rp 57.400;Rp 1.320.200
PROD_0009;Tas Rotan;Kerajinan Tangan;56600.0;24;0;3.2;2025-12-20;Jawa Timur;SELLER_009_1;5;12;1;1358400.0;Rp 56.600;Rp 1.358.400
PROD_0009;Tas Rotan;Kerajinan Tangan;53100.0;27;20;3.9;2025-12-21;Bali;SELLER_009_1;6;12;1;1147000.0;Rp 53.100;Rp 1.147.000
PROD_0009;Tas Rotan;Kerajinan Tangan;55600.0;29;5;3.2;2025-12-22;Kalimantan Timur;SELLER_009_2;0;12;0;1531800.0;Rp 55.600;Rp 1.531.800
PROD_0009;Tas Rotan;Kerajinan Tangan;52100.0;18;0;2.7;2025-12-23;Jakarta;SELLER_009_2;1;12;0;937800.0;Rp 52.100;Rp 937.800
PROD_0009;Tas Rotan;Kerajinan Tangan;53500.0;19;0;2.6;2025-12-24;Bali;SELLER_009_2;2;12;0;1016500.0;Rp 53.500;Rp 1.016.500
PROD_0009;Tas Rotan;Kerajinan Tangan;56100.0;14;20;3.9;2025-12-25;Sumatera Utara;SELLER_009_2;3;12;0;628300.0;Rp 56.100;Rp 628.300
PROD_0009;Tas Rotan;Kerajinan Tangan;57300.0;13;0;3.2;2025-12-26;Jakarta;SELLER_009_2;4;12;0;744900.0;Rp 57.300;Rp 744.900
PROD_0009;Tas Rotan;Kerajinan Tangan;52600.0;20;0;3.9;2025-12-27;Sumatera Utara;SELLER_009_2;5;12;1;1052000.0;Rp 52.600;Rp 1.052.000
PROD_0009;Tas Rotan;Kerajinan Tangan;56400.0;26;0;2.6;2025-12-28;Sumatera Utara;SELLER_009_2;6;12;1;1466400.0;Rp 56.400;Rp 1.466.400
PROD_0009;Tas Rotan;Kerajinan Tangan;56300.0;28;15;3.6;2025-12-29;Sumatera Utara;SELLER_009_2;0;12;0;1339900.0;Rp 56.300;Rp 1.339.900
PROD_0009;Tas Rotan;Kerajinan Tangan;56700.0;20;0;3.8;2025-12-30;Sulawesi Selatan;SELLER_009_3;1;12;0;1134000.0;Rp 56.700;Rp 1.134.000
PROD_0009;Tas Rotan;Kerajinan Tangan;55200.0;28;0;3.7;2025-12-31;Jawa Barat;SELLER_009_3;2;12;0;1545600.0;Rp 55.200;Rp 1.545.600
PROD_0009;Tas Rotan;Kerajinan Tangan;55400.0;18;20;3.4;2026-01-01;Jawa Timur;SELLER_009_3;3;1;0;797800.0;Rp 55.400;Rp 797.800
PROD_0009;Tas Rotan;Kerajinan Tangan;56100.0;29;0;3.3;2026-01-02;Sumatera Utara;SELLER_009_3;4;1;0;1626900.0;Rp 56.100;Rp 1.626.900
PROD_0009;Tas Rotan;Kerajinan Tangan;54000.0;24;0;3.5;2026-01-03;Bali;SELLER_009_1;5;1;1;1296000.0;Rp 54.000;Rp 1.296.000
PROD_0009;Tas Rotan;Kerajinan Tangan;54000.0;22;0;3.2;2026-01-04;Sulawesi Selatan;SELLER_009_2;6;1;1;1188000.0;Rp 54.000;Rp 1.188.000
PROD_0009;Tas Rotan;Kerajinan Tangan;52100.0;23;0;3.8;2026-01-05;Sulawesi Selatan;SELLER_009_2;0;1;0;1198300.0;Rp 52.100;Rp 1.198.300
PROD_0010;Wayang Kulit;Kerajinan Tangan;82200.0;20;0;3.2;2025-10-08;Jawa Barat;SELLER_010_1;2;10;0;1644000.0;Rp 82.200;Rp 1.644.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;85000.0;20;5;4.1;2025-10-09;Jawa Barat;SELLER_010_2;3;10;0;1615000.0;Rp 85.000;Rp 1.615.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;85900.0;29;5;3.6;2025-10-10;Sulawesi Selatan;SELLER_010_2;4;10;0;2366500.0;Rp 85.900;Rp 2.366.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;86300.0;15;0;3.2;2025-10-11;Jawa Tengah;SELLER_010_2;5;10;1;1294500.0;Rp 86.300;Rp 1.294.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;88100.0;23;0;4.0;2025-10-12;Sumatera Utara;SELLER_010_1;6;10;1;2026300.0;Rp 88.100;Rp 2.026.300
PROD_0010;Wayang Kulit;Kerajinan Tangan;88300.0;26;10;3.4;2025-10-13;Kalimantan Timur;SELLER_010_3;0;10;0;2066200.0;Rp 88.300;Rp 2.066.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;80100.0;21;0;4.3;2025-10-14;Jakarta;SELLER_010_3;1;10;0;1682100.0;Rp 80.100;Rp 1.682.100
PROD_0010;Wayang Kulit;Kerajinan Tangan;87800.0;13;0;3.1;2025-10-15;Sumatera Utara;SELLER_010_3;2;10;0;1141400.0;Rp 87.800;Rp 1.141.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;80300.0;21;0;3.3;2025-10-16;Jawa Tengah;SELLER_010_1;3;10;0;1686300.0;Rp 80.300;Rp 1.686.300
PROD_0010;Wayang Kulit;Kerajinan Tangan;81200.0;22;5;3.6;2025-10-17;Jawa Tengah;SELLER_010_2;4;10;0;1697100.0;Rp 81.200;Rp 1.697.100
PROD_0010;Wayang Kulit;Kerajinan Tangan;84100.0;14;0;3.1;2025-10-18;Jawa Tengah;SELLER_010_2;5;10;1;1177400.0;Rp 84.100;Rp 1.177.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;87900.0;25;0;3.3;2025-10-19;Jawa Barat;SELLER_010_1;6;10;1;2197500.0;Rp 87.900;Rp 2.197.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;86800.0;20;0;3.3;2025-10-20;Jawa Barat;SELLER_010_3;0;10;0;1736000.0;Rp 86.800;Rp 1.736.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;82500.0;19;0;3.7;2025-10-21;Jawa Barat;SELLER_010_2;1;10;0;1567500.0;Rp 82.500;Rp 1.567.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;85100.0;27;15;4.0;2025-10-22;Jakarta;SELLER_010_2;2;10;0;1953000.0;Rp 85.100;Rp 1.953.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;81100.0;22;0;4.0;2025-10-23;Jawa Timur;SELLER_010_3;3;10;0;1784200.0;Rp 81.100;Rp 1.784.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;87500.0;31;10;3.5;2025-10-24;Jawa Barat;SELLER_010_1;4;10;0;2441200.0;Rp 87.500;Rp 2.441.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;88300.0;30;0;3.3;2025-10-25;Jakarta;SELLER_010_2;5;10;1;2649000.0;Rp 88.300;Rp 2.649.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;84800.0;20;0;3.1;2025-10-26;Jawa Barat;SELLER_010_2;6;10;1;1696000.0;Rp 84.800;Rp 1.696.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;84600.0;23;0;3.3;2025-10-27;Jawa Tengah;SELLER_010_2;0;10;0;1945800.0;Rp 84.600;Rp 1.945.800
PROD_0010;Wayang Kulit;Kerajinan Tangan;83800.0;20;5;3.3;2025-10-28;Sulawesi Selatan;SELLER_010_2;1;10;0;1592200.0;Rp 83.800;Rp 1.592.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;82300.0;25;0;3.9;2025-10-29;Jawa Timur;SELLER_010_3;2;10;0;2057500.0;Rp 82.300;Rp 2.057.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;81800.0;27;0;3.4;2025-10-30;Bali;SELLER_010_1;3;10;0;2208600.0;Rp 81.800;Rp 2.208.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;87400.0;23;0;3.6;2025-10-31;Kalimantan Timur;SELLER_010_3;4;10;0;2010200.0;Rp 87.400;Rp 2.010.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;81900.0;18;0;3.6;2025-11-01;Kalimantan Timur;SELLER_010_2;5;11;1;1474200.0;Rp 81.900;Rp 1.474.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;84000.0;20;20;3.7;2025-11-02;Sumatera Utara;SELLER_010_3;6;11;1;1344000.0;Rp 84.000;Rp 1.344.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;84900.0;23;0;4.2;2025-11-03;Jawa Tengah;SELLER_010_3;0;11;0;1952700.0;Rp 84.900;Rp 1.952.700
PROD_0010;Wayang Kulit;Kerajinan Tangan;87000.0;26;0;3.3;2025-11-04;Jawa Barat;SELLER_010_2;1;11;0;2262000.0;Rp 87.000;Rp 2.262.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;85600.0;24;0;3.7;2025-11-05;Bali;SELLER_010_3;2;11;0;2054400.0;Rp 85.600;Rp 2.054.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;84600.0;17;10;3.8;2025-11-06;Sumatera Utara;SELLER_010_3;3;11;0;1294400.0;Rp 84.600;Rp 1.294.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;88000.0;20;10;3.8;2025-11-07;Jawa Timur;SELLER_010_3;4;11;0;1584000.0;Rp 88.000;Rp 1.584.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;83300.0;27;0;3.9;2025-11-08;Jawa Barat;SELLER_010_2;5;11;1;2249100.0;Rp 83.300;Rp 2.249.100
PROD_0010;Wayang Kulit;Kerajinan Tangan;87200.0;23;0;3.0;2025-11-09;Jawa Barat;SELLER_010_1;6;11;1;2005600.0;Rp 87.200;Rp 2.005.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;84300.0;23;0;3.7;2025-11-10;Jakarta;SELLER_010_3;0;11;0;1938900.0;Rp 84.300;Rp 1.938.900
PROD_0010;Wayang Kulit;Kerajinan Tangan;84500.0;20;20;3.6;2025-11-11;Jawa Tengah;SELLER_010_3;1;11;0;1352000.0;Rp 84.500;Rp 1.352.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;84000.0;15;0;4.1;2025-11-12;Bali;SELLER_010_1;2;11;0;1260000.0;Rp 84.000;Rp 1.260.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;87000.0;24;0;3.2;2025-11-13;Kalimantan Timur;SELLER_010_2;3;11;0;2088000.0;Rp 87.000;Rp 2.088.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;86000.0;29;0;2.6;2025-11-14;Sulawesi Selatan;SELLER_010_1;4;11;0;2494000.0;Rp 86.000;Rp 2.494.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;81900.0;17;0;3.7;2025-11-15;Jakarta;SELLER_010_2;5;11;1;1392300.0;Rp 81.900;Rp 1.392.300
PROD_0010;Wayang Kulit;Kerajinan Tangan;87900.0;22;0;4.3;2025-11-16;Jakarta;SELLER_010_3;6;11;1;1933800.0;Rp 87.900;Rp 1.933.800
PROD_0010;Wayang Kulit;Kerajinan Tangan;84800.0;19;0;4.0;2025-11-17;Sumatera Utara;SELLER_010_1;0;11;0;1611200.0;Rp 84.800;Rp 1.611.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;82200.0;14;0;4.1;2025-11-18;Sumatera Utara;SELLER_010_1;1;11;0;1150800.0;Rp 82.200;Rp 1.150.800
PROD_0010;Wayang Kulit;Kerajinan Tangan;85600.0;17;0;3.8;2025-11-19;Sulawesi Selatan;SELLER_010_2;2;11;0;1455200.0;Rp 85.600;Rp 1.455.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;86100.0;19;10;3.4;2025-11-20;Sulawesi Selatan;SELLER_010_3;3;11;0;1472300.0;Rp 86.100;Rp 1.472.300
PROD_0010;Wayang Kulit;Kerajinan Tangan;85700.0;16;5;3.6;2025-11-21;Bali;SELLER_010_3;4;11;0;1302600.0;Rp 85.700;Rp 1.302.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;81200.0;22;0;3.7;2025-11-22;Sumatera Utara;SELLER_010_2;5;11;1;1786400.0;Rp 81.200;Rp 1.786.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;80100.0;17;0;4.0;2025-11-23;Jawa Barat;SELLER_010_2;6;11;1;1361700.0;Rp 80.100;Rp 1.361.700
PROD_0010;Wayang Kulit;Kerajinan Tangan;82300.0;22;0;3.7;2025-11-24;Jawa Timur;SELLER_010_3;0;11;0;1810600.0;Rp 82.300;Rp 1.810.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;83800.0;20;0;2.9;2025-11-25;Bali;SELLER_010_1;1;11;0;1676000.0;Rp 83.800;Rp 1.676.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;88300.0;17;5;4.2;2025-11-26;Bali;SELLER_010_1;2;11;0;1426000.0;Rp 88.300;Rp 1.426.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;85500.0;15;0;4.6;2025-11-27;Bali;SELLER_010_1;3;11;0;1282500.0;Rp 85.500;Rp 1.282.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;84500.0;21;10;4.3;2025-11-28;Sulawesi Selatan;SELLER_010_2;4;11;0;1597000.0;Rp 84.500;Rp 1.597.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;85900.0;22;0;3.1;2025-11-29;Jawa Barat;SELLER_010_2;5;11;1;1889800.0;Rp 85.900;Rp 1.889.800
PROD_0010;Wayang Kulit;Kerajinan Tangan;81200.0;24;15;3.4;2025-11-30;Jakarta;SELLER_010_2;6;11;1;1656500.0;Rp 81.200;Rp 1.656.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;95900.0;34;0;3.5;2025-12-01;Jawa Timur;SELLER_010_2;0;12;0;3260600.0;Rp 95.900;Rp 3.260.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;96400.0;23;0;2.9;2025-12-02;Jawa Timur;SELLER_010_2;1;12;0;2217200.0;Rp 96.400;Rp 2.217.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;97600.0;26;0;3.0;2025-12-03;Sumatera Utara;SELLER_010_2;2;12;0;2537600.0;Rp 97.600;Rp 2.537.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;95800.0;25;5;2.9;2025-12-04;Jawa Timur;SELLER_010_3;3;12;0;2275200.0;Rp 95.800;Rp 2.275.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;97600.0;18;5;3.7;2025-12-05;Sulawesi Selatan;SELLER_010_1;4;12;0;1669000.0;Rp 97.600;Rp 1.669.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;100000.0;26;0;3.9;2025-12-06;Sulawesi Selatan;SELLER_010_3;5;12;1;2600000.0;Rp 100.000;Rp 2.600.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;96500.0;27;0;3.2;2025-12-07;Sulawesi Selatan;SELLER_010_1;6;12;1;2605500.0;Rp 96.500;Rp 2.605.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;101300.0;32;0;4.1;2025-12-08;Sulawesi Selatan;SELLER_010_3;0;12;0;3241600.0;Rp 101.300;Rp 3.241.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;101500.0;24;0;4.1;2025-12-09;Sulawesi Selatan;SELLER_010_1;1;12;0;2436000.0;Rp 101.500;Rp 2.436.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;96200.0;26;0;3.0;2025-12-10;Jawa Timur;SELLER_010_1;2;12;0;2501200.0;Rp 96.200;Rp 2.501.200
PROD_0010;Wayang Kulit;Kerajinan Tangan;100500.0;24;0;3.4;2025-12-11;Jawa Tengah;SELLER_010_1;3;12;0;2412000.0;Rp 100.500;Rp 2.412.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;98800.0;28;15;4.0;2025-12-12;Bali;SELLER_010_3;4;12;0;2351400.0;Rp 98.800;Rp 2.351.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;100400.0;21;10;2.5;2025-12-13;Jakarta;SELLER_010_2;5;12;1;1897600.0;Rp 100.400;Rp 1.897.600
PROD_0010;Wayang Kulit;Kerajinan Tangan;92100.0;34;0;3.1;2025-12-14;Jakarta;SELLER_010_1;6;12;1;3131400.0;Rp 92.100;Rp 3.131.400
PROD_0010;Wayang Kulit;Kerajinan Tangan;97300.0;26;0;3.0;2025-12-15;Sulawesi Selatan;SELLER_010_1;0;12;0;2529800.0;Rp 97.300;Rp 2.529.800
PROD_0010;Wayang Kulit;Kerajinan Tangan;95200.0;29;0;2.0;2025-12-16;Jawa Timur;SELLER_010_2;1;12;0;2760800.0;Rp 95.200;Rp 2.760.800
PROD_0010;Wayang Kulit;Kerajinan Tangan;98000.0;19;0;3.9;2025-12-17;Sulawesi Selatan;SELLER_010_3;2;12;0;1862000.0;Rp 98.000;Rp 1.862.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;97000.0;20;0;4.4;2025-12-18;Bali;SELLER_010_1;3;12;0;1940000.0;Rp 97.000;Rp 1.940.000
PROD_0010;Wayang Kulit;Kerajinan Tangan;97800.0;23;10;4.1;2025-12-19;Sulawesi Selatan;SELLER_010_3;4;12;0;2024500.0;Rp 97.800;Rp 2.024.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;94700.0;35;0;2.3;2025-12-20;Bali;SELLER_010_2;5;12;1;3314500.0;Rp 94.700;Rp 3.314.500
PROD_0010;Wayang Kulit;Kerajinan Tangan;99200.0;22;0;2.8;2025-12-21;Bali;SELLER_010_1;6;12;1;2182400.0;Rp 99.200;Rp 2.182.400
